,Basin,Datetime,Intensity,Latitude,Longitude,Storm Name,pressure
320,pacific,1997-06-12 06:00:00, TD, 16.6N, 108.7W,BLANCA,1008
321,pacific,1997-06-21 18:00:00, TD, 14.4N, 117.2W,CARLOS,-999
322,pacific,1997-06-22 00:00:00, TD, 14.7N, 118.7W,CARLOS,-999
323,pacific,1997-06-22 06:00:00, TD, 14.8N, 119.8W,CARLOS,-999
324,pacific,1997-06-22 12:00:00, TD, 14.8N, 120.8W,CARLOS,-999
325,pacific,1997-06-22 18:00:00, TD, 14.6N, 121.8W,CARLOS,-999
326,pacific,1997-06-23 00:00:00, TD, 14.4N, 122.8W,CARLOS,-999
327,pacific,1997-06-23 06:00:00, TD, 14.1N, 123.7W,CARLOS,-999
328,pacific,1997-06-23 12:00:00, TD, 14.1N, 125.0W,CARLOS,-999
329,pacific,1997-06-23 18:00:00, TD, 14.4N, 126.7W,CARLOS,-999
330,pacific,1997-06-24 00:00:00, TD, 14.6N, 128.4W,CARLOS,-999
331,pacific,1997-06-25 06:00:00, TD, 15.6N, 107.8W,UNNAMED,1006
332,pacific,1997-06-25 12:00:00, TD, 16.3N, 108.5W,UNNAMED,1004
333,pacific,1997-06-25 18:00:00, TS, 17.0N, 109.3W,UNNAMED,1002
334,pacific,1997-06-26 00:00:00, TS, 17.6N, 110.2W,UNNAMED,999
335,pacific,1997-06-26 06:00:00, TS, 18.2N, 111.1W,UNNAMED,996
336,pacific,1997-06-26 12:00:00, TS, 18.5N, 112.1W,UNNAMED,999
337,pacific,1997-06-26 18:00:00, TS, 18.8N, 113.1W,UNNAMED,1001
338,pacific,1997-06-27 00:00:00, TS, 19.0N, 114.2W,UNNAMED,1003
339,pacific,1997-06-27 06:00:00, TD, 19.2N, 115.2W,UNNAMED,1005
340,pacific,1997-06-27 12:00:00, TD, 19.4N, 116.2W,UNNAMED,1007
341,pacific,1997-06-27 18:00:00, TD, 19.5N, 117.1W,UNNAMED,1008
342,pacific,1997-06-28 00:00:00, TD, 19.5N, 118.0W,UNNAMED,1009
343,pacific,1997-06-29 12:00:00, TD, 13.6N, 109.8W,UNNAMED,-999
344,pacific,1997-06-29 18:00:00, TD, 14.1N, 110.2W,UNNAMED,-999
345,pacific,1997-06-30 00:00:00, TD, 14.5N, 110.6W,UNNAMED,-999
346,pacific,1997-06-30 06:00:00, TD, 14.8N, 111.1W,UNNAMED,-999
347,pacific,1997-06-30 12:00:00, TD, 15.0N, 111.8W,UNNAMED,-999
348,pacific,1997-06-30 18:00:00, TD, 15.1N, 112.7W,UNNAMED,-999
349,pacific,1997-07-01 00:00:00, TD, 15.1N, 113.7W,UNNAMED,-999
350,pacific,1997-07-01 06:00:00, TD, 15.1N, 114.7W,UNNAMED,-999
351,pacific,1997-07-01 12:00:00, TD, 15.1N, 115.7W,UNNAMED,-999
352,pacific,1997-07-01 18:00:00, TD, 15.2N, 116.6W,UNNAMED,-999
353,pacific,1997-07-02 00:00:00, TD, 15.2N, 117.4W,UNNAMED,-999
354,pacific,1997-07-02 06:00:00, TD, 15.0N, 118.4W,UNNAMED,-999
355,pacific,1997-07-02 12:00:00, TD, 14.9N, 119.3W,UNNAMED,-999
356,pacific,1997-07-02 18:00:00, TD, 14.8N, 120.2W,UNNAMED,-999
357,pacific,1997-07-03 00:00:00, TD, 14.6N, 121.0W,UNNAMED,-999
358,pacific,1997-07-03 06:00:00, TD, 14.5N, 121.7W,UNNAMED,-999
359,pacific,1997-07-03 12:00:00, TD, 14.4N, 122.5W,UNNAMED,-999
360,pacific,1997-07-03 18:00:00, TD, 14.2N, 123.1W,UNNAMED,-999
361,pacific,1997-07-04 00:00:00, TD, 14.1N, 123.7W,UNNAMED,-999
362,pacific,1997-07-05 12:00:00, TD, 12.5N, 109.6W,DOLORES,1006
363,pacific,1997-07-05 18:00:00, TD, 13.0N, 110.5W,DOLORES,1003
364,pacific,1997-07-06 00:00:00, TS, 13.3N, 111.6W,DOLORES,1000
365,pacific,1997-07-06 06:00:00, TS, 13.5N, 112.7W,DOLORES,997
366,pacific,1997-07-06 12:00:00, TS, 13.8N, 113.8W,DOLORES,996
367,pacific,1997-07-06 18:00:00, TS, 14.2N, 115.1W,DOLORES,995
368,pacific,1997-07-07 00:00:00, TS, 14.5N, 116.3W,DOLORES,993
369,pacific,1997-07-07 06:00:00, TS, 14.8N, 117.5W,DOLORES,991
370,pacific,1997-07-07 12:00:00, HU, 15.1N, 118.7W,DOLORES,988
371,pacific,1997-07-07 18:00:00, HU, 15.4N, 119.9W,DOLORES,985
372,pacific,1997-07-08 00:00:00, HU, 15.7N, 121.2W,DOLORES,981
373,pacific,1997-07-08 06:00:00, HU, 16.0N, 122.3W,DOLORES,979
374,pacific,1997-07-08 12:00:00, HU, 16.4N, 123.7W,DOLORES,979
375,pacific,1997-07-08 18:00:00, HU, 16.8N, 125.0W,DOLORES,979
376,pacific,1997-07-09 00:00:00, HU, 17.2N, 126.3W,DOLORES,978
377,pacific,1997-07-09 06:00:00, HU, 17.5N, 127.5W,DOLORES,975
378,pacific,1997-07-09 12:00:00, HU, 17.7N, 128.7W,DOLORES,977
379,pacific,1997-07-09 18:00:00, HU, 17.8N, 130.0W,DOLORES,979
380,pacific,1997-07-10 00:00:00, HU, 18.3N, 131.3W,DOLORES,984
381,pacific,1997-07-10 06:00:00, TS, 18.6N, 132.6W,DOLORES,989
382,pacific,1997-07-10 12:00:00, TS, 18.7N, 134.1W,DOLORES,995
383,pacific,1997-07-10 18:00:00, TS, 18.9N, 135.5W,DOLORES,1001
384,pacific,1997-07-11 00:00:00, TS, 19.3N, 136.9W,DOLORES,1005
385,pacific,1997-07-11 06:00:00, TD, 19.6N, 138.0W,DOLORES,1007
386,pacific,1997-07-11 12:00:00, TD, 20.2N, 138.9W,DOLORES,1008
387,pacific,1997-07-11 18:00:00, TD, 21.0N, 140.0W,DOLORES,1008
388,pacific,1997-07-12 00:00:00, TD, 21.8N, 141.2W,DOLORES,1010
389,pacific,1997-07-12 06:00:00, TD, 22.2N, 142.7W,DOLORES,1010
390,pacific,1997-07-12 12:00:00, TD, 22.7N, 144.1W,DOLORES,1010
391,pacific,1997-07-12 18:00:00, TD, 23.2N, 145.2W,DOLORES,1010
392,pacific,1997-07-12 06:00:00, TD,  8.6N, 111.7W,ENRIQUE,1009
393,pacific,1997-07-12 12:00:00, TD,  8.9N, 113.4W,ENRIQUE,1007
394,pacific,1997-07-12 18:00:00, TS,  9.4N, 114.6W,ENRIQUE,1005
395,pacific,1997-07-13 00:00:00, TS, 10.0N, 115.9W,ENRIQUE,1000
396,pacific,1997-07-13 06:00:00, TS, 10.8N, 117.4W,ENRIQUE,994
397,pacific,1997-07-13 12:00:00, HU, 11.6N, 118.9W,ENRIQUE,987
398,pacific,1997-07-13 18:00:00, HU, 12.4N, 120.3W,ENRIQUE,979
399,pacific,1997-07-14 00:00:00, HU, 13.1N, 121.4W,ENRIQUE,970
400,pacific,1997-07-14 06:00:00, HU, 13.8N, 122.4W,ENRIQUE,970
401,pacific,1997-07-14 12:00:00, HU, 14.6N, 123.4W,ENRIQUE,965
402,pacific,1997-07-14 18:00:00, HU, 15.5N, 124.5W,ENRIQUE,960
403,pacific,1997-07-15 00:00:00, HU, 16.5N, 125.6W,ENRIQUE,965
404,pacific,1997-07-15 06:00:00, HU, 17.4N, 126.8W,ENRIQUE,975
405,pacific,1997-07-15 12:00:00, HU, 18.4N, 128.0W,ENRIQUE,980
406,pacific,1997-07-15 18:00:00, TS, 19.3N, 129.4W,ENRIQUE,994
407,pacific,1997-07-16 00:00:00, TS, 20.0N, 130.8W,ENRIQUE,1000
408,pacific,1997-07-16 06:00:00, TS, 20.6N, 132.0W,ENRIQUE,1004
409,pacific,1997-07-16 12:00:00, TD, 21.5N, 133.5W,ENRIQUE,1008
410,pacific,1997-07-16 18:00:00, TD, 22.5N, 134.0W,ENRIQUE,1009
411,pacific,1997-07-14 12:00:00, TD,  9.7N, 109.0W,FELICIA,1006
412,pacific,1997-07-14 18:00:00, TD, 10.4N, 110.1W,FELICIA,1006
413,pacific,1997-07-15 00:00:00, TD, 10.9N, 111.1W,FELICIA,1006
414,pacific,1997-07-15 06:00:00, TD, 11.3N, 112.0W,FELICIA,1005
415,pacific,1997-07-15 12:00:00, TD, 11.7N, 112.5W,FELICIA,1005
416,pacific,1997-07-15 18:00:00, TS, 12.1N, 113.0W,FELICIA,1004
417,pacific,1997-07-16 00:00:00, TS, 12.4N, 113.7W,FELICIA,1003
418,pacific,1997-07-16 06:00:00, TS, 12.5N, 114.5W,FELICIA,1000
419,pacific,1997-07-16 12:00:00, TS, 12.5N, 115.1W,FELICIA,996
420,pacific,1997-07-16 18:00:00, TS, 12.6N, 115.5W,FELICIA,990
421,pacific,1997-07-17 00:00:00, TS, 12.9N, 116.0W,FELICIA,988
422,pacific,1997-07-17 06:00:00, HU, 13.4N, 116.9W,FELICIA,987
423,pacific,1997-07-17 12:00:00, HU, 13.9N, 117.9W,FELICIA,987
424,pacific,1997-07-17 18:00:00, HU, 14.4N, 119.0W,FELICIA,987
425,pacific,1997-07-18 00:00:00, HU, 14.8N, 120.1W,FELICIA,985
426,pacific,1997-07-18 06:00:00, HU, 15.1N, 121.3W,FELICIA,979
427,pacific,1997-07-18 12:00:00, HU, 15.3N, 122.5W,FELICIA,968
428,pacific,1997-07-18 18:00:00, HU, 15.4N, 123.9W,FELICIA,960
429,pacific,1997-07-19 00:00:00, HU, 15.5N, 125.3W,FELICIA,956
430,pacific,1997-07-19 06:00:00, HU, 15.6N, 126.7W,FELICIA,951
431,pacific,1997-07-19 12:00:00, HU, 15.7N, 128.1W,FELICIA,948
432,pacific,1997-07-19 18:00:00, HU, 15.8N, 129.5W,FELICIA,951
433,pacific,1997-07-20 00:00:00, HU, 16.0N, 131.0W,FELICIA,954
434,pacific,1997-07-20 06:00:00, HU, 16.3N, 132.5W,FELICIA,957
435,pacific,1997-07-20 12:00:00, HU, 16.6N, 134.1W,FELICIA,960
436,pacific,1997-07-20 18:00:00, HU, 16.9N, 135.6W,FELICIA,965
437,pacific,1997-07-21 00:00:00, HU, 17.1N, 137.2W,FELICIA,972
438,pacific,1997-07-21 06:00:00, HU, 17.3N, 138.9W,FELICIA,980
439,pacific,1997-07-21 12:00:00, TS, 17.4N, 140.8W,FELICIA,990
440,pacific,1997-07-21 18:00:00, TS, 17.5N, 143.0W,FELICIA,995
441,pacific,1997-07-22 00:00:00, TS, 17.6N, 145.4W,FELICIA,1000
442,pacific,1997-07-22 06:00:00, TD, 17.6N, 147.9W,FELICIA,1005
443,pacific,1997-07-22 12:00:00, TD, 17.7N, 150.2W,FELICIA,1005
444,pacific,1997-07-26 12:00:00, TD, 11.5N, 163.6W,UNNAMED,-999
445,pacific,1997-07-26 18:00:00, TD, 11.5N, 163.6W,UNNAMED,-999
446,pacific,1997-07-27 00:00:00, TD, 11.3N, 164.5W,UNNAMED,-999
447,pacific,1997-07-27 06:00:00, TD, 10.7N, 165.7W,UNNAMED,-999
448,pacific,1997-07-27 12:00:00, TD, 10.3N, 167.0W,UNNAMED,-999
449,pacific,1997-07-27 18:00:00, TD, 10.1N, 168.5W,UNNAMED,-999
450,pacific,1997-07-30 12:00:00, TD, 11.0N,  94.7W,GUILLERMO,1010
451,pacific,1997-07-30 18:00:00, TD, 11.3N,  95.5W,GUILLERMO,1009
452,pacific,1997-07-31 00:00:00, TD, 11.6N,  96.3W,GUILLERMO,1008
453,pacific,1997-07-31 06:00:00, TS, 11.9N,  97.2W,GUILLERMO,1005
454,pacific,1997-07-31 12:00:00, TS, 12.1N,  98.1W,GUILLERMO,1002
455,pacific,1997-07-31 18:00:00, TS, 12.2N,  99.1W,GUILLERMO,1000
456,pacific,1997-08-01 00:00:00, TS, 12.4N, 100.0W,GUILLERMO,997
457,pacific,1997-08-01 06:00:00, TS, 12.5N, 101.0W,GUILLERMO,994
458,pacific,1997-08-01 12:00:00, TS, 12.6N, 102.0W,GUILLERMO,990
459,pacific,1997-08-01 18:00:00, HU, 12.7N, 103.0W,GUILLERMO,987
460,pacific,1997-08-02 00:00:00, HU, 13.0N, 104.0W,GUILLERMO,983
461,pacific,1997-08-02 06:00:00, HU, 13.1N, 105.0W,GUILLERMO,979
462,pacific,1997-08-02 12:00:00, HU, 13.2N, 106.1W,GUILLERMO,969
463,pacific,1997-08-02 18:00:00, HU, 13.3N, 107.1W,GUILLERMO,959
464,pacific,1997-08-03 00:00:00, HU, 13.4N, 108.1W,GUILLERMO,947
465,pacific,1997-08-03 06:00:00, HU, 13.5N, 109.1W,GUILLERMO,935
466,pacific,1997-08-03 12:00:00, HU, 13.6N, 110.2W,GUILLERMO,925
467,pacific,1997-08-03 18:00:00, HU, 13.7N, 111.4W,GUILLERMO,927
468,pacific,1997-08-04 00:00:00, HU, 13.9N, 112.6W,GUILLERMO,929
469,pacific,1997-08-04 06:00:00, HU, 14.0N, 113.9W,GUILLERMO,928
470,pacific,1997-08-04 12:00:00, HU, 14.1N, 115.2W,GUILLERMO,925
471,pacific,1997-08-04 18:00:00, HU, 14.2N, 116.6W,GUILLERMO,921
472,pacific,1997-08-05 00:00:00, HU, 14.3N, 118.0W,GUILLERMO,919
473,pacific,1997-08-05 06:00:00, HU, 14.3N, 119.5W,GUILLERMO,920
474,pacific,1997-08-05 12:00:00, HU, 14.4N, 120.9W,GUILLERMO,921
475,pacific,1997-08-05 18:00:00, HU, 14.6N, 122.4W,GUILLERMO,925
476,pacific,1997-08-06 00:00:00, HU, 14.8N, 123.8W,GUILLERMO,930
477,pacific,1997-08-06 06:00:00, HU, 15.2N, 125.2W,GUILLERMO,938
478,pacific,1997-08-06 12:00:00, HU, 15.5N, 126.7W,GUILLERMO,948
479,pacific,1997-08-06 18:00:00, HU, 15.9N, 128.2W,GUILLERMO,954
480,pacific,1997-08-07 00:00:00, HU, 16.2N, 129.6W,GUILLERMO,960
481,pacific,1997-08-07 06:00:00, HU, 16.5N, 130.9W,GUILLERMO,970
482,pacific,1997-08-07 12:00:00, HU, 16.9N, 132.0W,GUILLERMO,979
483,pacific,1997-08-07 18:00:00, HU, 17.4N, 133.0W,GUILLERMO,983
484,pacific,1997-08-08 00:00:00, HU, 17.8N, 134.1W,GUILLERMO,987
485,pacific,1997-08-08 06:00:00, TS, 18.3N, 135.1W,GUILLERMO,990
486,pacific,1997-08-08 12:00:00, TS, 18.9N, 136.1W,GUILLERMO,993
487,pacific,1997-08-08 18:00:00, TS, 19.5N, 137.0W,GUILLERMO,995
488,pacific,1997-08-09 00:00:00, TS, 20.0N, 137.9W,GUILLERMO,997
489,pacific,1997-08-09 06:00:00, TS, 20.7N, 138.6W,GUILLERMO,998
490,pacific,1997-08-09 12:00:00, TS, 21.3N, 139.3W,GUILLERMO,1000
491,pacific,1997-08-09 18:00:00, TS, 21.9N, 139.9W,GUILLERMO,1002
492,pacific,1997-08-10 00:00:00, TS, 22.6N, 140.4W,GUILLERMO,1005
493,pacific,1997-08-10 06:00:00, TS, 23.3N, 141.2W,GUILLERMO,1006
494,pacific,1997-08-10 12:00:00, TS, 24.2N, 141.8W,GUILLERMO,1006
495,pacific,1997-08-10 18:00:00, TD, 25.0N, 142.2W,GUILLERMO,1007
496,pacific,1997-08-11 00:00:00, TD, 25.9N, 142.6W,GUILLERMO,1007
497,pacific,1997-08-11 06:00:00, TD, 26.8N, 143.1W,GUILLERMO,1007
498,pacific,1997-08-11 12:00:00, TD, 27.6N, 143.6W,GUILLERMO,1004
499,pacific,1997-08-11 18:00:00, TS, 28.4N, 144.4W,GUILLERMO,1008
500,pacific,1997-08-12 00:00:00, TS, 29.0N, 145.4W,GUILLERMO,1007
501,pacific,1997-08-12 06:00:00, TS, 29.5N, 146.2W,GUILLERMO,1000
502,pacific,1997-08-12 12:00:00, TS, 29.8N, 147.2W,GUILLERMO,1000
503,pacific,1997-08-12 18:00:00, TS, 30.2N, 148.3W,GUILLERMO,1004
504,pacific,1997-08-13 00:00:00, TS, 30.7N, 149.4W,GUILLERMO,1004
505,pacific,1997-08-13 06:00:00, TS, 31.0N, 150.4W,GUILLERMO,1004
506,pacific,1997-08-13 12:00:00, TS, 31.5N, 151.6W,GUILLERMO,1004
507,pacific,1997-08-13 18:00:00, TS, 32.2N, 152.9W,GUILLERMO,1004
508,pacific,1997-08-14 00:00:00, TS, 33.0N, 153.9W,GUILLERMO,1000
509,pacific,1997-08-14 06:00:00, TS, 33.8N, 155.2W,GUILLERMO,1000
510,pacific,1997-08-14 12:00:00, TS, 34.6N, 156.3W,GUILLERMO,1000
511,pacific,1997-08-14 18:00:00, TS, 35.6N, 157.4W,GUILLERMO,1006
512,pacific,1997-08-15 00:00:00, TS, 36.8N, 158.4W,GUILLERMO,1008
513,pacific,1997-08-15 06:00:00, TS, 38.0N, 159.1W,GUILLERMO,1009
514,pacific,1997-08-15 12:00:00, TD, 39.3N, 159.7W,GUILLERMO,1010
515,pacific,1997-08-15 18:00:00, TD, 40.5N, 160.2W,GUILLERMO,1012
516,pacific,1997-08-16 00:00:00, EX, 41.8N, 161.0W,GUILLERMO,1010
517,pacific,1997-08-16 06:00:00, EX, 43.1N, 161.9W,GUILLERMO,1009
518,pacific,1997-08-16 12:00:00, EX, 44.3N, 162.5W,GUILLERMO,1014
519,pacific,1997-08-16 18:00:00, EX, 45.5N, 162.8W,GUILLERMO,1018
520,pacific,1997-08-17 00:00:00, EX, 46.7N, 162.4W,GUILLERMO,1016
521,pacific,1997-08-17 06:00:00, EX, 47.6N, 161.2W,GUILLERMO,1016
522,pacific,1997-08-17 12:00:00, EX, 48.3N, 159.5W,GUILLERMO,1018
523,pacific,1997-08-17 18:00:00, EX, 48.9N, 157.4W,GUILLERMO,1016
524,pacific,1997-08-18 00:00:00, EX, 49.5N, 154.9W,GUILLERMO,1015
525,pacific,1997-08-18 06:00:00, EX, 49.9N, 152.0W,GUILLERMO,1010
526,pacific,1997-08-18 12:00:00, EX, 50.4N, 149.0W,GUILLERMO,1010
527,pacific,1997-08-18 18:00:00, EX, 50.7N, 146.1W,GUILLERMO,1005
528,pacific,1997-08-19 00:00:00, EX, 51.1N, 143.7W,GUILLERMO,1003
529,pacific,1997-08-19 06:00:00, EX, 51.2N, 141.8W,GUILLERMO,1002
530,pacific,1997-08-19 12:00:00, EX, 50.3N, 140.7W,GUILLERMO,1004
531,pacific,1997-08-19 18:00:00, EX, 49.3N, 140.2W,GUILLERMO,1004
532,pacific,1997-08-20 00:00:00, EX, 48.0N, 140.0W,GUILLERMO,1004
533,pacific,1997-08-20 06:00:00, EX, 46.5N, 139.8W,GUILLERMO,1006
534,pacific,1997-08-20 12:00:00, EX, 45.0N, 139.5W,GUILLERMO,1004
535,pacific,1997-08-20 18:00:00, EX, 43.7N, 139.0W,GUILLERMO,1005
536,pacific,1997-08-21 00:00:00, EX, 42.7N, 138.4W,GUILLERMO,1005
537,pacific,1997-08-21 06:00:00, EX, 42.0N, 137.9W,GUILLERMO,1006
538,pacific,1997-08-21 12:00:00, EX, 41.4N, 137.4W,GUILLERMO,1005
539,pacific,1997-08-21 18:00:00, EX, 40.8N, 136.8W,GUILLERMO,1006
540,pacific,1997-08-22 00:00:00, EX, 40.2N, 136.5W,GUILLERMO,1006
541,pacific,1997-08-22 06:00:00, EX, 39.8N, 136.2W,GUILLERMO,1009
542,pacific,1997-08-22 12:00:00, EX, 39.4N, 135.8W,GUILLERMO,1010
543,pacific,1997-08-22 18:00:00, EX, 39.0N, 135.1W,GUILLERMO,1012
544,pacific,1997-08-23 00:00:00, EX, 38.8N, 134.1W,GUILLERMO,1012
545,pacific,1997-08-23 06:00:00, EX, 38.7N, 133.0W,GUILLERMO,1014
546,pacific,1997-08-23 12:00:00, EX, 38.8N, 132.0W,GUILLERMO,1014
547,pacific,1997-08-23 18:00:00, EX, 38.8N, 131.0W,GUILLERMO,1014
548,pacific,1997-08-24 00:00:00, EX, 39.0N, 130.0W,GUILLERMO,1014
549,pacific,1997-08-10 00:00:00, TD, 10.5N, 114.4W,HILDA,1007
550,pacific,1997-08-10 06:00:00, TD, 11.0N, 114.4W,HILDA,1005
551,pacific,1997-08-10 12:00:00, TD, 11.5N, 114.5W,HILDA,1005
552,pacific,1997-08-10 18:00:00, TD, 11.9N, 114.8W,HILDA,1005
553,pacific,1997-08-11 00:00:00, TD, 12.2N, 115.2W,HILDA,1005
554,pacific,1997-08-11 06:00:00, TD, 12.4N, 115.6W,HILDA,1005
555,pacific,1997-08-11 12:00:00, TD, 12.7N, 116.1W,HILDA,1005
556,pacific,1997-08-11 18:00:00, TS, 12.9N, 116.8W,HILDA,1005
557,pacific,1997-08-12 00:00:00, TS, 13.0N, 117.6W,HILDA,1004
558,pacific,1997-08-12 06:00:00, TS, 13.1N, 118.4W,HILDA,1002
559,pacific,1997-08-12 12:00:00, TS, 13.1N, 119.3W,HILDA,1000
560,pacific,1997-08-12 18:00:00, TS, 13.3N, 120.3W,HILDA,1000
561,pacific,1997-08-13 00:00:00, TS, 13.8N, 121.2W,HILDA,1001
562,pacific,1997-08-13 06:00:00, TS, 14.1N, 122.1W,HILDA,1001
563,pacific,1997-08-13 12:00:00, TS, 14.3N, 122.8W,HILDA,1002
564,pacific,1997-08-13 18:00:00, TS, 14.6N, 123.6W,HILDA,1003
565,pacific,1997-08-14 00:00:00, TS, 15.2N, 124.9W,HILDA,1004
566,pacific,1997-08-14 06:00:00, TD, 15.6N, 126.2W,HILDA,1004
567,pacific,1997-08-14 12:00:00, TD, 16.1N, 127.6W,HILDA,1005
568,pacific,1997-08-14 18:00:00, TD, 16.5N, 129.0W,HILDA,1006
569,pacific,1997-08-15 00:00:00, TD, 17.2N, 130.2W,HILDA,1007
570,pacific,1997-08-17 00:00:00, TD, 18.7N, 117.9W,IGNACIO,1008
571,pacific,1997-08-17 06:00:00, TD, 19.6N, 118.7W,IGNACIO,1006
572,pacific,1997-08-17 12:00:00, TS, 20.4N, 119.4W,IGNACIO,1005
573,pacific,1997-08-17 18:00:00, TS, 21.2N, 120.1W,IGNACIO,1006
574,pacific,1997-08-18 00:00:00, TS, 22.1N, 120.7W,IGNACIO,1006
575,pacific,1997-08-18 06:00:00, TD, 23.2N, 121.2W,IGNACIO,1007
576,pacific,1997-08-18 12:00:00, TD, 24.5N, 121.6W,IGNACIO,1008
577,pacific,1997-08-18 18:00:00, TD, 25.9N, 121.8W,IGNACIO,1008
578,pacific,1997-08-19 00:00:00, TD, 27.2N, 121.8W,IGNACIO,1009
579,pacific,1997-08-19 06:00:00, TD, 28.6N, 121.9W,IGNACIO,1009
580,pacific,1997-08-19 12:00:00, EX, 30.0N, 121.8W,IGNACIO,1010
581,pacific,1997-08-19 18:00:00, EX, 31.7N, 121.7W,IGNACIO,1010
582,pacific,1997-08-20 00:00:00, EX, 33.3N, 121.6W,IGNACIO,1010
583,pacific,1997-08-20 06:00:00, EX, 35.0N, 121.5W,IGNACIO,1012
584,pacific,1997-08-25 12:00:00, TD, 10.9N, 133.1W,JIMENA,1009
585,pacific,1997-08-25 18:00:00, TD, 11.0N, 133.8W,JIMENA,1009
586,pacific,1997-08-26 00:00:00, TS, 11.3N, 134.3W,JIMENA,1005
587,pacific,1997-08-26 06:00:00, TS, 11.5N, 134.8W,JIMENA,1001
588,pacific,1997-08-26 12:00:00, TS, 11.9N, 135.2W,JIMENA,996
589,pacific,1997-08-26 18:00:00, TS, 12.1N, 135.5W,JIMENA,990
590,pacific,1997-08-27 00:00:00, HU, 12.4N, 135.6W,JIMENA,980
591,pacific,1997-08-27 06:00:00, HU, 12.9N, 135.8W,JIMENA,968
592,pacific,1997-08-27 12:00:00, HU, 13.6N, 135.9W,JIMENA,948
593,pacific,1997-08-27 18:00:00, HU, 14.4N, 136.1W,JIMENA,948
594,pacific,1997-08-28 00:00:00, HU, 15.1N, 136.3W,JIMENA,948
595,pacific,1997-08-28 06:00:00, HU, 16.2N, 136.7W,JIMENA,948
596,pacific,1997-08-28 12:00:00, HU, 17.4N, 137.1W,JIMENA,948
597,pacific,1997-08-28 15:00:00, HU, 18.0N, 137.5W,JIMENA,942
598,pacific,1997-08-28 18:00:00, HU, 18.6N, 137.7W,JIMENA,948
599,pacific,1997-08-29 00:00:00, HU, 19.6N, 138.2W,JIMENA,960
600,pacific,1997-08-29 06:00:00, TS, 20.2N, 138.8W,JIMENA,980
601,pacific,1997-08-29 12:00:00, TS, 20.5N, 139.7W,JIMENA,999
602,pacific,1997-08-29 18:00:00, TD, 20.6N, 140.5W,JIMENA,1008
603,pacific,1997-08-30 00:00:00, TD, 20.5N, 141.2W,JIMENA,1009
604,pacific,1997-08-28 06:00:00, TD, 11.8N, 166.7W,OLIWA,-999
605,pacific,1997-08-28 12:00:00, TD, 11.8N, 167.1W,OLIWA,-999
606,pacific,1997-08-28 18:00:00, TD, 11.8N, 167.6W,OLIWA,-999
607,pacific,1997-08-29 00:00:00, TD, 11.8N, 168.1W,OLIWA,-999
608,pacific,1997-08-29 06:00:00, TD, 11.8N, 168.6W,OLIWA,-999
609,pacific,1997-08-29 12:00:00, TD, 11.8N, 169.0W,OLIWA,-999
610,pacific,1997-08-29 18:00:00, TD, 11.9N, 169.3W,OLIWA,-999
611,pacific,1997-08-30 00:00:00, TD, 12.1N, 169.5W,OLIWA,-999
612,pacific,1997-08-30 06:00:00, TD, 12.3N, 170.0W,OLIWA,-999
613,pacific,1997-08-30 12:00:00, TD, 12.4N, 170.6W,OLIWA,-999
614,pacific,1997-08-30 18:00:00, TD, 12.4N, 171.3W,OLIWA,-999
615,pacific,1997-08-31 00:00:00, TD, 12.5N, 172.0W,OLIWA,-999
616,pacific,1997-08-31 06:00:00, TD, 12.6N, 172.6W,OLIWA,-999
617,pacific,1997-08-31 12:00:00, TD, 12.7N, 173.1W,OLIWA,-999
618,pacific,1997-08-31 18:00:00, TD, 12.7N, 173.6W,OLIWA,-999
619,pacific,1997-09-01 00:00:00, TD, 12.7N, 174.1W,OLIWA,-999
620,pacific,1997-09-01 06:00:00, TD, 12.7N, 174.6W,OLIWA,-999
621,pacific,1997-09-01 12:00:00, TD, 12.7N, 175.2W,OLIWA,-999
622,pacific,1997-09-01 18:00:00, TD, 12.7N, 175.8W,OLIWA,-999
623,pacific,1997-09-02 00:00:00, TD, 12.8N, 176.4W,OLIWA,-999
624,pacific,1997-09-02 06:00:00, TD, 13.0N, 176.9W,OLIWA,-999
625,pacific,1997-09-02 12:00:00, TD, 13.1N, 177.3W,OLIWA,-999
626,pacific,1997-09-02 18:00:00, TD, 13.2N, 177.7W,OLIWA,-999
627,pacific,1997-09-03 00:00:00, TS, 13.3N, 178.2W,OLIWA,-999
628,pacific,1997-09-03 06:00:00, TS, 13.3N, 178.7W,OLIWA,-999
629,pacific,1997-09-03 12:00:00, TS, 13.2N, 179.2W,OLIWA,-999
630,pacific,1997-09-03 18:00:00, TS, 13.1N, 179.8W,OLIWA,-999
631,pacific,1997-09-04 00:00:00, TS, 13.1N, 179.4E,OLIWA,-999
632,pacific,1997-09-04 06:00:00, TS, 13.1N, 178.3E,OLIWA,-999
633,pacific,1997-09-04 12:00:00, TS, 13.1N, 177.0E,OLIWA,-999
634,pacific,1997-09-04 18:00:00, TS, 13.3N, 175.5E,OLIWA,-999
635,pacific,1997-09-05 00:00:00, TS, 13.7N, 174.0E,OLIWA,-999
636,pacific,1997-09-05 06:00:00, TS, 14.2N, 172.9E,OLIWA,-999
637,pacific,1997-09-05 12:00:00, TS, 14.6N, 172.1E,OLIWA,-999
638,pacific,1997-09-05 18:00:00, TS, 15.0N, 171.3E,OLIWA,-999
639,pacific,1997-09-06 00:00:00, TS, 15.5N, 170.4E,OLIWA,-999
